date,2015_2ScienceCenter,2015_3Petes,2015_4Lowerwalker,2015_7Whitehouse,2015_8Tenmileconfluence,2015_9Hunters,2015_5Wilderness
2015-06-29 17:00:00,21.863000000000003,23.14,23.253,24.629,24.195,25.354,23.529
2015-06-29 18:00:00,21.487,22.765,23.441,24.379,23.883000000000006,25.354,23.341
2015-06-29 19:00:00,20.987,22.202,23.566,24.254,23.883000000000006,25.416,23.216
2015-06-29 20:00:00,20.674,21.452,23.441,24.066,23.82,25.479,22.966
2015-06-29 21:00:00,20.424,20.951,23.066,23.879,23.758000000000006,25.354,22.591
2015-06-29 22:00:00,20.237,20.639,22.753,23.691,23.695,25.166,22.341
2015-06-29 23:00:00,20.049,20.388,22.441,23.566,23.632,24.978,21.966
2015-06-30 00:00:00,19.861,20.138,22.128,23.378,23.507,24.791,21.653
2015-06-30 01:00:00,19.674,19.825,21.815,23.191,23.257,24.541,21.403
2015-06-30 02:00:00,19.486,19.575,21.503,23.003,23.007,24.228,21.215
2015-06-30 03:00:00,19.298,19.325,21.19,22.816,22.695,23.916,20.965
2015-06-30 04:00:00,19.048,19.074,20.815,22.628,22.382,23.603,20.84
2015-06-30 05:00:00,18.798,18.824,20.502,22.44,22.132,23.29,20.652
2015-06-30 06:00:00,18.61,18.511,20.189,22.253,21.882,23.103,20.464
2015-06-30 07:00:00,18.36,18.323,19.939,22.128,21.631,22.915,20.339
2015-06-30 08:00:00,18.235,18.073,19.689,22.253,21.444000000000006,22.727,20.277
2015-06-30 09:00:00,18.235,17.948,19.626,22.628,21.319000000000006,22.602,20.402
2015-06-30 10:00:00,18.422,17.885,19.689,22.878,21.694000000000006,22.79,20.652
2015-06-30 11:00:00,18.673,18.448,20.314,23.128,22.257,23.29,21.027
2015-06-30 12:00:00,18.798,19.512,21.69,23.378,22.945,23.916,21.653
2015-06-30 13:00:00,19.423,20.639,22.503,25.191,23.883000000000006,24.228,22.278
2015-06-30 14:00:00,20.424,22.765,23.566,25.566,24.508000000000006,24.291,22.278
2015-06-30 15:00:00,21.3,24.516,23.941,25.504,25.32,24.916,23.029
2015-06-30 16:00:00,21.863000000000003,24.703000000000007,23.754,25.004,25.195,25.541,23.842
2015-06-30 17:00:00,22.238000000000003,23.953000000000007,23.941,25.129,24.82,25.854,24.342
2015-06-30 18:00:00,21.988000000000003,23.578000000000007,24.441,25.129,24.82,26.103,24.217
2015-06-30 19:00:00,21.675,22.703000000000007,24.629,24.879,24.758000000000006,26.353,24.029
2015-06-30 20:00:00,21.425,22.077,24.566,24.691,24.695,26.353,23.779
2015-06-30 21:00:00,21.3,21.764,24.254,24.504,24.758000000000006,26.228,23.529
2015-06-30 22:00:00,21.175,21.514,23.941,24.316,24.695,26.041,23.341
2015-06-30 23:00:00,21.05,21.264,23.629,24.191,24.633000000000006,25.854,23.029
2015-07-01 00:00:00,20.925,21.014,23.379,24.004,24.57,25.666,22.779
2015-07-01 01:00:00,20.737,20.826,23.066,23.816,24.383000000000006,25.416,22.591
2015-07-01 02:00:00,20.612,20.639,22.753,23.691,24.195,25.104,22.341
2015-07-01 03:00:00,20.362,20.451,22.441,23.503,23.945,24.853,22.153
2015-07-01 04:00:00,20.174,20.263,22.128,23.316,23.695,24.541,21.966
2015-07-01 05:00:00,19.924,20.013,21.815,23.128,23.382,24.228,21.778
2015-07-01 06:00:00,19.674,19.825,21.503,22.941,23.007,23.978,21.59
2015-07-01 07:00:00,19.486,19.637,21.19,22.816,22.757,23.728,21.403
2015-07-01 08:00:00,19.361,19.387,20.94,22.941,22.569000000000006,23.54,21.403
2015-07-01 09:00:00,19.361,19.325,20.815,23.316,22.382,23.415,21.465
2015-07-01 10:00:00,19.548,19.262,20.877,23.566,22.82,23.603,21.59
2015-07-01 11:00:00,19.861,19.763,21.44,24.129,23.57,24.478,22.028
2015-07-01 12:00:00,20.111,20.764,22.628,25.191,24.008000000000006,25.354,22.028
2015-07-01 13:00:00,20.862,21.702,23.191,24.941,24.883000000000006,25.666,22.341
2015-07-01 14:00:00,21.8,23.203000000000007,24.004,25.816,25.508000000000006,25.291,23.091
2015-07-01 15:00:00,22.613000000000003,25.203000000000007,24.254,25.879,26.195,25.666,24.342
2015-07-01 16:00:00,23.113000000000003,25.828000000000007,24.316,25.566,25.883000000000006,26.353,24.779
2015-07-01 17:00:00,23.363000000000003,25.328000000000007,24.566,25.379,25.633000000000006,26.541,24.717
2015-07-01 18:00:00,22.988000000000003,24.578000000000007,24.879,25.254,25.508000000000006,26.291,24.967
2015-07-01 19:00:00,22.675,23.828000000000007,25.004,25.066,25.445,26.291,24.904
2015-07-01 20:00:00,22.363000000000003,23.203000000000007,24.816,24.941,25.258000000000006,26.416,24.592
2015-07-01 21:00:00,22.113000000000003,22.703000000000007,24.379,24.754,25.07,26.416,24.342
2015-07-01 22:00:00,21.925,22.327,24.004,24.566,24.945,26.228,24.029
2015-07-01 23:00:00,21.675,21.952,23.566,24.441,24.82,25.979,23.654
2015-07-02 00:00:00,21.425,21.639,23.253,24.254,24.695,25.729,23.341
2015-07-02 01:00:00,21.237,21.327,22.941,24.129,24.508000000000006,25.541,22.966
2015-07-02 02:00:00,20.987,21.076,22.628,23.941,24.32,25.229,22.716
2015-07-02 03:00:00,20.737,20.764,22.316,23.754,24.008000000000006,24.916,22.466
2015-07-02 04:00:00,20.487,20.513,22.065,23.566,23.695,24.603,22.216
2015-07-02 05:00:00,20.237,20.263,21.753,23.378,23.382,24.353,22.028
2015-07-02 06:00:00,20.049,20.013,21.503,23.191,23.07,24.103,21.778
2015-07-02 07:00:00,19.799,19.763,21.252,23.128,22.882,23.916,21.653
2015-07-02 08:00:00,19.611,19.7,21.065,23.253,22.757,23.791,21.59
2015-07-02 09:00:00,19.611,19.637,21.065,23.128,22.695,23.728,21.59
2015-07-02 10:00:00,19.486,19.637,21.065,23.441,22.695,23.728,21.528
2015-07-02 11:00:00,19.674,20.075,21.44,24.066,22.882,23.978,21.903
2015-07-02 12:00:00,19.986,21.014,22.691,24.379,23.632,24.791,22.528
2015-07-02 13:00:00,20.362,22.202,23.128,25.441,24.133000000000006,24.666,22.654
2015-07-02 14:00:00,21.237,23.578000000000007,24.004,25.441,25.07,25.104,22.716
2015-07-02 15:00:00,22.05,24.516,24.254,25.816,25.758000000000006,25.291,23.716
2015-07-02 16:00:00,22.613000000000003,24.891,24.066,25.316,25.445,25.791,24.154
2015-07-02 17:00:00,22.925,24.516,24.066,25.129,25.133000000000006,25.979,24.717
2015-07-02 18:00:00,22.675,24.016,24.129,25.004,25.07,26.166,24.717
2015-07-02 19:00:00,22.425,23.515,24.254,24.816,25.07,26.228,24.717
2015-07-02 20:00:00,22.175,22.89,24.254,24.629,25.008000000000006,26.291,24.404
2015-07-02 21:00:00,21.988000000000003,22.452,24.004,24.504,24.883000000000006,26.228,24.154
2015-07-02 22:00:00,21.737,21.952,23.754,24.379,24.758000000000006,26.041,23.904
2015-07-02 23:00:00,21.55,21.577,23.504,24.254,24.695,25.916,23.591
2015-07-03 00:00:00,21.362,21.327,23.253,24.191,24.57,25.729,23.341
2015-07-03 01:00:00,21.175,21.139,23.003,24.191,24.508000000000006,25.479,23.091
2015-07-03 02:00:00,21.05,20.951,22.816,24.129,24.383000000000006,25.354,22.841
2015-07-03 03:00:00,20.862,20.826,22.628,24.004,24.195,25.166,22.654
2015-07-03 04:00:00,20.674,20.764,22.378,23.941,24.008000000000006,24.916,22.466
2015-07-03 05:00:00,20.549,20.701,22.19,23.816,23.82,24.728,22.278
2015-07-03 06:00:00,20.362,20.576,22.003,23.691,23.57,24.478,22.153
2015-07-03 07:00:00,20.299,20.513,21.94,23.691,23.445,24.353,22.028
2015-07-03 08:00:00,20.174,20.513,21.815,23.628,23.32,24.228,21.966
2015-07-03 09:00:00,20.174,20.513,21.815,23.628,23.257,24.228,22.028
2015-07-03 10:00:00,20.174,20.639,21.94,23.941,23.257,24.166,22.091
2015-07-03 11:00:00,20.487,20.951,22.316,24.379,23.632,24.416,22.403
2015-07-03 12:00:00,20.799,22.14,23.629,24.754,24.195,24.728,22.966
2015-07-03 13:00:00,21.737,23.14,24.316,24.941,24.945,25.104,24.092
2015-07-03 14:00:00,22.238000000000003,23.953000000000007,24.691,25.691,25.695,25.541,24.154
2015-07-03 15:00:00,23.176,24.453000000000007,24.816,26.004,26.258000000000006,25.854,24.842
2015-07-03 16:00:00,23.176,24.641,24.441,26.004,25.945,25.791,25.092
2015-07-03 17:00:00,22.988000000000003,24.328000000000007,24.316,25.566,25.758000000000006,25.791,24.904
2015-07-03 18:00:00,22.738000000000003,24.016,24.191,25.379,25.445,25.979,24.654
2015-07-03 19:00:00,22.488000000000003,23.64,24.129,25.129,25.195,25.854,24.467
2015-07-03 20:00:00,22.238000000000003,23.203000000000007,24.004,24.879,24.883000000000006,25.666,24.279
2015-07-03 21:00:00,21.988000000000003,22.765,23.816,24.691,24.633000000000006,25.604,24.029
2015-07-03 22:00:00,21.737,22.327,23.629,24.504,24.508000000000006,25.541,23.779
2015-07-03 23:00:00,21.487,21.952,23.379,24.316,24.32,25.416,23.591
2015-07-04 00:00:00,21.237,21.639,23.191,24.129,24.195,25.229,23.341
2015-07-04 01:00:00,21.05,21.389,22.941,24.004,24.07,25.041,23.029
2015-07-04 02:00:00,20.862,21.076,22.691,23.816,23.883000000000006,24.853,22.779
2015-07-04 03:00:00,20.674,20.826,22.441,23.691,23.695,24.666,22.528
2015-07-04 04:00:00,20.487,20.576,22.128,23.566,23.507,24.478,22.341
2015-07-04 05:00:00,20.299,20.326,21.878,23.441,23.32,24.291,22.153
2015-07-04 06:00:00,20.111,20.138,21.565,23.316,23.07,24.041,22.028
2015-07-04 07:00:00,19.986,20.013,21.377,23.191,22.945,23.916,21.903
2015-07-04 08:00:00,19.861,19.888,21.19,23.378,22.82,23.853,21.966
2015-07-04 09:00:00,19.986,19.763,21.127,23.754,22.695,23.728,22.153
2015-07-04 10:00:00,20.299,19.7,21.127,24.004,23.07,23.916,22.278
2015-07-04 11:00:00,20.612,20.138,21.815,24.879,23.758000000000006,24.541,22.654
2015-07-04 12:00:00,20.674,21.389,23.253,25.941,24.32,25.166,22.591
2015-07-04 13:00:00,21.112,22.265,23.754,25.379,25.195,25.229,22.654
2015-07-04 14:00:00,22.05,23.453000000000007,24.566,26.379,26.008000000000006,25.604,23.091
2015-07-04 15:00:00,22.988000000000003,25.016,24.691,26.441,26.883000000000006,26.228,23.967
2015-07-04 16:00:00,23.738000000000003,25.953000000000007,24.629,26.254,26.383000000000006,26.728,24.717
2015-07-04 17:00:00,24.051,24.828000000000007,24.629,25.941,26.32,26.791,25.217
2015-07-04 18:00:00,23.551,24.328000000000007,24.754,25.691,25.758000000000006,26.791,25.154
2015-07-04 19:00:00,23.176,24.141,25.004,25.504,25.57,26.603,25.092
2015-07-04 20:00:00,22.925,23.578000000000007,25.004,25.316,25.508000000000006,26.978,24.842
2015-07-04 21:00:00,22.613000000000003,23.078000000000007,24.754,25.129,25.32,26.978,24.592
2015-07-04 22:00:00,22.3,22.703000000000007,24.379,24.941,25.133000000000006,26.791,24.342
2015-07-04 23:00:00,22.05,22.327,24.066,24.754,25.008000000000006,26.603,24.092
2015-07-05 00:00:00,21.8,22.015,23.754,24.629,24.82,26.353,23.716
2015-07-05 01:00:00,21.55,21.764,23.441,24.441,24.695,26.166,23.404
2015-07-05 02:00:00,21.362,21.452,23.066,24.316,24.508000000000006,25.979,23.154
2015-07-05 03:00:00,21.112,21.202,22.816,24.191,24.32,25.604,22.841
2015-07-05 04:00:00,20.862,20.889,22.503,24.004,24.07,25.416,22.654
2015-07-05 05:00:00,20.674,20.639,22.253,23.816,23.758000000000006,25.104,22.403
2015-07-05 06:00:00,20.487,20.388,22.003,23.628,23.507,24.853,22.153
2015-07-05 07:00:00,20.237,20.201,21.753,23.503,23.257,24.541,22.028
2015-07-05 08:00:00,20.174,19.95,21.503,23.691,23.07,24.353,22.091
2015-07-05 09:00:00,20.237,19.825,21.377,24.004,22.945,24.228,22.216
2015-07-05 10:00:00,20.424,19.763,21.377,24.441,23.32,24.353,22.341
2015-07-05 11:00:00,20.737,20.201,21.94,25.254,24.07,25.041,22.403
2015-07-05 12:00:00,20.925,21.076,23.316,25.941,24.758000000000006,25.791,22.466
2015-07-05 13:00:00,21.612,22.265,23.691,25.941,25.383000000000006,26.353,22.841
2015-07-05 14:00:00,22.3,23.203000000000007,24.504,26.441,26.008000000000006,26.103,23.154
2015-07-05 15:00:00,22.925,24.703000000000007,24.316,26.129,26.508000000000006,26.103,23.779
2015-07-05 16:00:00,23.426,24.516,24.066,25.629,26.445,26.728,24.404
2015-07-05 17:00:00,23.301,24.016,24.004,25.379,25.695,26.791,24.467
2015-07-05 18:00:00,22.8,23.64,23.941,25.129,25.133000000000006,26.728,24.467
2015-07-05 19:00:00,22.425,23.515,24.004,24.879,24.82,26.228,24.154
2015-07-05 20:00:00,22.05,23.078000000000007,23.941,24.754,24.633000000000006,26.166,24.029
2015-07-05 21:00:00,21.737,22.64,23.691,24.566,24.383000000000006,26.103,23.779
2015-07-05 22:00:00,21.487,22.077,23.316,24.379,24.258000000000006,25.979,23.529
2015-07-05 23:00:00,21.237,21.577,22.941,24.191,24.07,25.791,23.216
2015-07-06 00:00:00,20.987,21.139,22.628,24.004,23.945,25.604,22.966
2015-07-06 01:00:00,20.737,20.701,22.316,23.879,23.758000000000006,25.479,22.654
2015-07-06 02:00:00,20.549,20.388,22.003,23.754,23.632,25.291,22.403
2015-07-06 03:00:00,20.299,20.013,21.753,23.628,23.382,25.041,22.216
2015-07-06 04:00:00,20.111,19.763,21.503,23.503,23.195,24.791,21.966
2015-07-06 05:00:00,19.924,19.512,21.252,23.316,23.007,24.541,21.778
2015-07-06 06:00:00,19.674,19.262,21.002,23.191,22.757,24.353,21.653
2015-07-06 07:00:00,19.548,18.949,20.815,23.128,22.569000000000006,24.166,21.465
2015-07-06 08:00:00,19.423,18.824,20.627,23.191,22.382,24.041,21.59
2015-07-06 09:00:00,19.423,18.699,20.502,23.628,22.257,23.853,21.653
2015-07-06 10:00:00,19.611,18.636,20.502,23.941,22.569000000000006,23.916,21.778
2015-07-06 11:00:00,19.861,18.886,21.127,24.816,23.257,24.478,22.028
2015-07-06 12:00:00,20.049,20.075,22.628,25.254,23.945,24.853,21.841
2015-07-06 13:00:00,20.612,21.014,22.753,25.629,24.508000000000006,25.541,22.028
2015-07-06 14:00:00,21.425,22.515,23.629,25.816,25.008000000000006,25.854,22.779
2015-07-06 15:00:00,21.737,23.765,23.629,25.629,25.57,25.979,23.279
2015-07-06 16:00:00,22.55,24.578000000000007,23.441,25.254,25.508000000000006,26.041,23.216
2015-07-06 17:00:00,22.613000000000003,23.828000000000007,23.316,24.879,24.82,25.604,23.779
2015-07-06 18:00:00,22.238000000000003,23.14,23.191,24.504,24.32,25.729,23.529
2015-07-06 19:00:00,21.8,22.515,23.128,24.254,24.133000000000006,25.416,23.216
2015-07-06 20:00:00,21.362,22.015,23.066,24.129,23.883000000000006,25.354,23.154
2015-07-06 21:00:00,20.987,21.639,22.941,23.941,23.57,25.229,22.904
2015-07-06 22:00:00,20.674,21.076,22.691,23.754,23.382,25.229,22.654
2015-07-06 23:00:00,20.424,20.576,22.378,23.566,23.257,25.104,22.341
2015-07-07 00:00:00,20.237,20.263,22.003,23.378,23.132,24.978,22.028
2015-07-07 01:00:00,19.986,19.888,21.69,23.253,22.945,24.791,21.778
2015-07-07 02:00:00,19.799,19.575,21.377,23.128,22.82,24.666,21.59
2015-07-07 03:00:00,19.548,19.262,21.127,23.003,22.632,24.416,21.34
2015-07-07 04:00:00,19.298,19.012,20.815,22.878,22.444000000000006,24.228,21.153
2015-07-07 05:00:00,19.111,18.699,20.564,22.69,22.194000000000006,23.978,20.965
2015-07-07 06:00:00,18.86,18.386,20.252,22.628,22.007,23.791,20.84
2015-07-07 07:00:00,18.673,18.198,20.001,22.503,21.819000000000006,23.603,20.715
2015-07-07 08:00:00,18.61,18.01,19.814,22.753,21.694000000000006,23.478,20.777
2015-07-07 09:00:00,18.61,17.948,19.751,23.003,21.569000000000006,23.353,20.902
2015-07-07 10:00:00,18.86,17.948,19.876,23.691,21.882,23.478,21.027
2015-07-07 11:00:00,19.173,18.261,20.439,24.129,22.507,23.853,21.09
2015-07-07 12:00:00,19.236,19.387,21.753,24.066,23.195,24.228,21.09
2015-07-07 13:00:00,20.111,20.013,21.628,24.129,23.507,24.166,21.153
2015-07-07 14:00:00,20.111,20.075,21.878,24.004,23.945,24.291,21.34
2015-07-07 15:00:00,20.612,21.452,22.128,24.566,24.383000000000006,24.791,21.465
2015-07-07 16:00:00,21.175,21.452,22.065,24.191,24.258000000000006,24.978,21.715
2015-07-07 17:00:00,21.425,21.452,22.065,24.004,23.57,24.978,21.841
2015-07-07 18:00:00,20.987,21.327,22.003,23.628,23.257,24.853,21.966
2015-07-07 19:00:00,20.487,21.139,22.065,23.503,23.007,24.541,21.966
2015-07-07 20:00:00,20.111,20.951,22.065,23.316,22.82,24.416,21.841
2015-07-07 21:00:00,19.861,20.576,21.878,23.128,22.632,24.478,21.715
2015-07-07 22:00:00,19.674,20.075,21.565,23.003,22.507,24.478,21.528
2015-07-07 23:00:00,19.486,19.7,21.252,22.816,22.382,24.416,21.34
2015-07-08 00:00:00,19.298,19.325,20.94,22.628,22.194000000000006,24.228,21.09
2015-07-08 01:00:00,19.111,18.949,20.689,22.503,22.069000000000006,24.103,20.902
2015-07-08 02:00:00,18.923,18.761,20.439,22.378,21.882,23.916,20.715
2015-07-08 03:00:00,18.735,18.511,20.252,22.253,21.756,23.728,20.59
2015-07-08 04:00:00,18.548,18.261,20.001,22.19,21.569000000000006,23.478,20.402
2015-07-08 05:00:00,18.422,18.073,19.814,22.065,21.381,23.29,20.277
2015-07-08 06:00:00,18.235,17.948,19.689,21.94,21.256,23.165,20.152
2015-07-08 07:00:00,18.11,17.822,19.563,21.94,21.131,23.04,20.089
2015-07-08 08:00:00,18.047,17.76,19.501,22.065,21.068,22.915,20.089
2015-07-08 09:00:00,18.11,17.76,19.501,22.44,21.068,22.853,20.152
2015-07-08 10:00:00,18.235,17.697,19.501,23.128,21.256,22.853,20.402
2015-07-08 11:00:00,18.735,18.135,20.127,23.691,21.882,23.353,20.527
2015-07-08 12:00:00,18.923,19.387,21.753,24.254,22.507,23.791,20.652
2015-07-08 13:00:00,19.298,20.451,22.316,25.004,23.257,23.791,20.777
2015-07-08 14:00:00,19.986,21.264,23.191,24.191,23.945,24.166,21.778
2015-07-08 15:00:00,21.05,21.452,23.066,23.941,24.195,24.166,22.216
2015-07-08 16:00:00,20.737,21.452,22.628,23.628,23.82,24.166,22.654
2015-07-08 17:00:00,20.487,21.577,22.503,23.441,23.632,24.228,22.779
2015-07-08 18:00:00,20.362,21.577,22.503,23.253,23.32,24.478,22.654
2015-07-08 19:00:00,20.237,21.264,22.378,23.066,23.007,24.416,22.403
2015-07-08 20:00:00,19.986,21.076,22.253,22.878,22.757,24.291,22.278
2015-07-08 21:00:00,19.799,20.639,22.065,22.69,22.507,24.166,22.091
2015-07-08 22:00:00,19.486,20.138,21.753,22.503,22.319000000000006,23.978,21.841
2015-07-08 23:00:00,19.298,19.825,21.565,22.378,22.132,23.791,21.653
2015-07-09 00:00:00,19.111,19.45,21.315,22.19,21.944000000000006,23.603,21.465
2015-07-09 01:00:00,18.985,19.262,21.065,22.065,21.756,23.415,21.09
2015-07-09 02:00:00,18.798,18.949,20.877,22.002,21.631,23.228,20.902
2015-07-09 03:00:00,18.673,18.761,20.689,21.94,21.506,23.04,20.715
2015-07-09 04:00:00,18.548,18.574,20.502,21.815,21.319000000000006,22.853,20.527
2015-07-09 05:00:00,18.422,18.386,20.314,21.752,21.194000000000006,22.727,20.402
2015-07-09 06:00:00,18.297,18.198,20.064,21.69,21.068,22.602,20.214
2015-07-09 07:00:00,18.172,18.135,19.876,21.627,21.006,22.477,20.152
2015-07-09 08:00:00,18.11,18.135,19.876,21.69,20.943,22.415,20.152
2015-07-09 09:00:00,18.172,18.135,19.876,22.19,20.943,22.415,20.277
2015-07-09 10:00:00,18.422,18.073,19.814,22.69,21.256,22.477,20.527
2015-07-09 11:00:00,18.735,18.386,20.127,22.315,21.819000000000006,23.165,20.464
2015-07-09 12:00:00,18.673,18.448,20.064,22.002,21.694000000000006,22.665,20.152
2015-07-09 13:00:00,18.61,18.511,20.001,21.69,21.381,22.352,20.214
2015-07-09 14:00:00,18.422,18.386,19.876,21.565,21.256,22.29,20.152
2015-07-09 15:00:00,18.297,18.448,19.939,21.502,21.194000000000006,22.352,20.152
2015-07-09 16:00:00,18.235,18.448,19.939,21.377,21.131,22.352,20.089
2015-07-09 17:00:00,18.172,18.511,20.001,21.314,21.006,22.29,20.026
2015-07-09 18:00:00,18.047,18.448,19.876,21.189,20.881,22.164,19.964
2015-07-09 19:00:00,17.984,18.386,19.751,21.127,20.756,22.102,19.901
2015-07-09 20:00:00,17.922,18.261,19.626,21.064,20.631,22.039,19.776
2015-07-09 21:00:00,17.797,18.135,19.501,20.939,20.505,21.914,19.714
2015-07-09 22:00:00,17.734,18.01,19.313,20.876,20.318,21.789,19.651
2015-07-09 23:00:00,17.609,17.822,19.188,20.814,20.193,21.726,19.589
2015-07-10 00:00:00,17.484,17.635,19.063,20.689,20.067,21.601,19.526
2015-07-10 01:00:00,17.359,17.509,19.0,20.689,19.942,21.476,19.463
2015-07-10 02:00:00,17.296,17.384,18.875,20.626,19.817,21.351,19.401
2015-07-10 03:00:00,17.171,17.259,18.75,20.564,19.692,21.289,19.338
2015-07-10 04:00:00,17.046,17.134,18.688,20.438,19.567,21.163,19.213
2015-07-10 05:00:00,16.983,17.008,18.625,20.376,19.442,21.038,19.151
2015-07-10 06:00:00,16.858,16.945999999999998,18.562,20.251,19.317,20.913,19.088
2015-07-10 07:00:00,16.795,16.883,18.5,20.188,19.254,20.788,19.025
2015-07-10 08:00:00,16.733,16.820999999999998,18.5,20.188,19.192,20.725,18.963
2015-07-10 09:00:00,16.733,16.883,18.5,20.188,19.129,20.663,18.963
2015-07-10 10:00:00,16.733,16.945999999999998,18.562,20.126,19.129,20.6,18.963
2015-07-10 11:00:00,16.795,17.008,18.625,20.126,19.192,20.6,18.963
2015-07-10 12:00:00,16.795,17.070999999999998,18.625,20.126,19.254,20.475,18.963
2015-07-10 13:00:00,16.795,17.195999999999998,18.688,20.188,19.317,20.475,18.9
2015-07-10 14:00:00,16.858,17.259,18.688,20.126,19.379,20.475,18.838
2015-07-10 15:00:00,16.858,17.384,18.688,20.063,19.442,20.538,18.838
2015-07-10 16:00:00,16.858,17.384,18.688,20.063,19.63,20.663,18.838
2015-07-10 17:00:00,16.921,17.509,18.688,19.938,19.567,20.35,18.838
2015-07-10 18:00:00,16.858,17.509,18.562,19.875,19.504,20.287,18.775
2015-07-10 19:00:00,16.858,17.384,18.5,19.813,19.442,20.225,18.775
2015-07-10 20:00:00,16.858,17.322,18.375,19.75,19.379,20.162,18.775
2015-07-10 21:00:00,16.795,17.195999999999998,18.25,19.688,19.317,20.099,18.713
2015-07-10 22:00:00,16.733,17.134,18.187,19.625,19.254,20.099,18.65
2015-07-10 23:00:00,16.67,16.945999999999998,18.124,19.562,19.192,20.037,18.587
2015-07-11 00:00:00,16.608,16.820999999999998,18.062,19.5,19.129,19.974,18.525
2015-07-11 01:00:00,16.545,16.758,17.937,19.437,19.066,19.912,18.525
2015-07-11 02:00:00,16.483,16.695,17.937,19.312,18.941,19.786,18.462
2015-07-11 03:00:00,16.42,16.633,17.874000000000006,19.249,18.879,19.724,18.4
2015-07-11 04:00:00,16.357,16.57,17.812,19.187,18.754,19.599,18.274
2015-07-11 05:00:00,16.295,16.508,17.749000000000006,19.062,18.691,19.536,18.212
2015-07-11 06:00:00,16.232,16.382,17.686,18.999,18.566,19.411,18.149
2015-07-11 07:00:00,16.17,16.382,17.624000000000006,18.937,18.503,19.348,18.087
2015-07-11 08:00:00,16.17,16.32,17.624000000000006,18.937,18.441,19.286,18.024
2015-07-11 09:00:00,16.232,16.445,17.686,18.937,18.441,19.286,18.024
2015-07-11 10:00:00,16.232,16.508,17.686,18.937,18.503,19.286,18.024
2015-07-11 11:00:00,16.295,16.633,17.749000000000006,19.062,18.566,19.223,18.024
2015-07-11 12:00:00,16.357,16.945999999999998,17.937,19.124,18.879,19.411,18.149
2015-07-11 13:00:00,16.42,17.134,17.999000000000006,19.312,19.004,19.473,18.024
2015-07-11 14:00:00,16.67,17.384,18.187,19.312,19.504,19.599,18.212
2015-07-11 15:00:00,16.733,17.572,18.187,19.312,19.442,19.599,18.337
2015-07-11 16:00:00,16.983,17.76,18.312,19.375,19.567,19.786,18.462
2015-07-11 17:00:00,17.046,17.822,18.312,19.375,19.567,19.912,18.4
2015-07-11 18:00:00,17.046,17.76,18.25,19.249,19.567,19.912,18.462
2015-07-11 19:00:00,16.983,17.635,18.187,19.187,19.504,19.849,18.462
2015-07-11 20:00:00,16.921,17.509,18.124,19.124,19.442,19.786,18.4
2015-07-11 21:00:00,16.795,17.322,17.937,18.999,19.317,19.786,18.274
2015-07-11 22:00:00,16.733,17.070999999999998,17.812,18.937,19.192,19.724,18.212
2015-07-11 23:00:00,16.608,16.820999999999998,17.686,18.874,19.066,19.661,18.087
2015-07-12 00:00:00,16.483,16.695,17.561,18.811,19.004,19.599,17.962
2015-07-12 01:00:00,16.42,16.57,17.436,18.749,18.816,19.536,17.899
2015-07-12 02:00:00,16.295,16.382,17.248,18.686,18.691,19.411,17.774
2015-07-12 03:00:00,16.232,16.257,17.123,18.624,18.566,19.286,17.711
2015-07-12 04:00:00,16.107,16.132,16.998,18.561,18.441,19.223,17.586
2015-07-12 05:00:00,15.982,16.007,16.935,18.436,18.315,19.098,17.586
2015-07-12 06:00:00,15.857,15.880999999999998,16.81,18.436,18.128,18.972,17.461
2015-07-12 07:00:00,15.794,15.819,16.748,18.373,18.003,18.91,17.398
2015-07-12 08:00:00,15.731,15.755999999999998,16.748,18.436,17.94,18.847,17.398
2015-07-12 09:00:00,15.794,15.819,16.748,18.624,17.94,18.847,17.461
2015-07-12 10:00:00,15.919,15.880999999999998,16.873,18.999,18.19,18.972,17.649
2015-07-12 11:00:00,16.044,16.132,17.061,18.811,18.566,19.035,17.711
2015-07-12 12:00:00,16.044,16.257,17.123,18.686,18.441,18.91,17.523
2015-07-12 13:00:00,16.044,16.508,17.311,18.686,18.566,19.035,17.461
2015-07-12 14:00:00,16.17,17.259,17.561,19.187,18.816,19.286,17.711
2015-07-12 15:00:00,16.483,18.073,18.124,19.75,19.254,19.599,17.962
2015-07-12 16:00:00,16.983,18.636,18.187,19.75,19.442,19.661,18.024
2015-07-12 17:00:00,17.296,18.636,18.312,19.75,19.442,19.912,18.149
2015-07-12 18:00:00,17.234,18.323,18.5,19.625,19.442,19.912,18.212
2015-07-12 19:00:00,17.108,18.01,18.625,19.562,19.442,19.912,18.337
2015-07-12 20:00:00,16.983,17.572,18.437,19.5,19.442,19.912,18.274
2015-07-12 21:00:00,16.921,17.259,18.25,19.375,19.442,19.974,18.149
2015-07-12 22:00:00,16.858,17.008,18.124,19.312,19.504,19.974,18.024
2015-07-12 23:00:00,16.795,16.883,17.937,19.249,19.442,19.912,17.836
2015-07-13 00:00:00,16.67,16.695,17.812,19.187,19.317,19.849,17.711
2015-07-13 01:00:00,16.608,16.57,17.624000000000006,19.062,19.192,19.724,17.649
2015-07-13 02:00:00,16.483,16.508,17.499000000000002,18.999,19.066,19.599,17.523
2015-07-13 03:00:00,16.42,16.445,17.436,18.937,18.879,19.473,17.461
2015-07-13 04:00:00,16.295,16.382,17.311,18.874,18.754,19.348,17.398
