date,2017_30_b_elder,2017_40_t_gaugepool,2017_18_b_edells,2017_13_au_elder_eoe,2017_26_rgrove,2017_23_u_lwalker,2017_24_t_whitehouse,2017_34_t_tenmilepool,2017_36_t_hunters,2017_17_b_merganser,2017_39_u_gaugepool,2017_7_t_wld,2017_10_uwld_dskunk,2017_11_u_fox,2017_32_u_skunk,2017_1_uskunk_bedell
2017-09-18 13:00:00,15.261,15.693,17.387,16.945999999999998,17.766,17.347,18.029,18.662,19.359,18.953,16.163,16.930999999999994,17.449,17.935,16.654,17.457
2017-09-18 14:00:00,15.762,15.944,17.7,17.009,18.205,17.41,18.279,18.85,19.234,27.332,16.351,16.993,17.762,17.872,16.717,17.457
2017-09-18 15:00:00,15.762,16.007,17.762999999999995,17.072,17.578,17.284000000000002,18.279,19.1,19.297,20.705,16.413,17.055999999999994,17.824,17.685,16.779,17.582
2017-09-18 16:00:00,15.636,16.195,17.951,17.072,17.516,17.097,18.279,18.913,19.297,24.519,16.351,17.180999999999994,17.636,17.685,16.717,17.582
2017-09-18 17:00:00,15.511,16.32,17.951,17.009,17.265,17.034000000000002,18.279,18.787,19.171,19.203,16.476,17.180999999999994,17.574,17.685,16.654,17.394000000000002
2017-09-18 18:00:00,15.511,16.383,17.762999999999995,17.009,17.077,16.846,18.154,18.662,19.109,16.637,16.225,17.119,17.386,17.56,16.592,17.269000000000002
2017-09-18 19:00:00,15.449000000000002,16.257,17.512,16.884,16.764,16.658,18.029,18.6,19.109,15.448,16.037,17.055999999999994,17.261,17.434,16.529,17.081
2017-09-18 20:00:00,15.323,16.195,17.325,16.759,16.514,16.533,17.842,18.474,18.984,13.694,15.912,16.930999999999994,17.073,17.184,16.467,16.956
2017-09-18 21:00:00,15.198,16.007,17.074,16.570999999999998,16.326,16.408,17.717,18.286,18.921,12.63,15.724,16.805999999999994,16.823,16.934,16.340999999999998,16.831
2017-09-18 22:00:00,15.073,15.819,16.886,16.32,16.137999999999998,16.157,17.592,18.099,18.858,11.502,15.599,16.68,16.572,16.746,16.279,16.706
2017-09-18 23:00:00,14.947,15.693,16.636,16.132,16.012999999999998,15.969,17.467,17.848,18.733,11.063,15.411,16.555,16.322,16.434,16.154,16.581
2017-09-19 00:00:00,14.822,15.568,16.448,15.880999999999998,15.825,15.781,17.404,17.66,18.608,10.374,15.286,16.43,16.009,16.121,16.029,16.393
2017-09-19 01:00:00,14.634,15.38,16.26,15.63,15.637,15.53,17.279,17.472,18.545,9.747,15.161,16.305,15.695,15.808,15.904000000000002,16.205
2017-09-19 02:00:00,14.509,15.254,16.135,15.442,15.511,15.405,17.279,17.347,18.483,10.562,15.035,16.242,15.508,15.62,15.778,16.143
2017-09-19 03:00:00,14.383,15.129,15.947,15.192,15.386,15.217,17.154,17.222,18.357,9.622,14.91,16.117,15.257,15.433,15.653,15.955
2017-09-19 04:00:00,14.258,15.004,15.822,15.004,15.261,15.029000000000002,17.090999999999998,17.097,18.295,10.186,14.847,15.992,15.069,15.245,15.591,15.83
2017-09-19 05:00:00,14.133,14.878,15.696,14.816,15.198,14.904000000000002,17.090999999999998,16.971,18.232,10.06,14.722,15.929,14.944,15.183,15.466,15.705
2017-09-19 06:00:00,14.007,14.753,15.634,14.69,15.073,14.779000000000002,17.029,16.846,18.17,10.374,14.66,15.867,14.819,15.057,15.403,15.642
2017-09-19 07:00:00,13.945,14.69,15.508,14.502,15.01,14.653,16.904,16.721,18.044,10.374,14.534,15.804,14.755999999999998,14.995,15.34,15.517
2017-09-19 08:00:00,13.819,14.565,15.383,14.439,14.947,14.591,16.840999999999998,16.596,17.919,10.562,14.472,15.741,14.693,14.932,15.278,15.517
2017-09-19 09:00:00,13.757,14.502,15.383,14.377,15.073,14.653,16.904,16.596,17.919,12.191,14.409,15.741,14.693,14.995,15.278,15.517
2017-09-19 10:00:00,13.757,14.502,15.383,14.502,15.386,14.841,16.965999999999998,16.658,17.982,14.884,14.472,15.804,14.880999999999998,15.183,15.278,15.642
2017-09-19 11:00:00,13.819,14.502,15.508,14.878,15.825,15.217,16.965999999999998,17.097,18.232,16.7,14.472,16.18,15.257,15.308,15.34,15.642
2017-09-19 12:00:00,13.945,14.565,15.759,15.066,16.137999999999998,15.844,17.154,17.285,18.483,19.391,14.597,16.18,15.883,16.496,15.403,15.83
2017-09-19 13:00:00,14.007,14.628,15.884,15.129,16.764,15.969,17.215999999999998,17.472,18.733,19.391,14.785,16.242,15.758,16.371,15.403,15.893
2017-09-19 14:00:00,14.133,14.69,16.323,15.442,16.514,15.781,17.154,17.472,18.107,21.956,14.722,16.305,16.070999999999998,16.246,15.528,16.08
2017-09-19 15:00:00,14.195,14.816,16.636,15.63,16.514,15.718,17.154,18.286,18.608,28.519,15.035,16.305,16.009,16.183,15.591,16.205
2017-09-19 16:00:00,14.509,15.004,17.074,15.880999999999998,16.639,15.844,17.404,17.785999999999994,18.671,19.516,15.286,16.242,16.195999999999998,16.309,15.716,16.393
2017-09-19 17:00:00,14.571,15.254,16.949,16.007,16.576,15.844,17.404,17.598,18.357,17.514,15.536,16.054000000000002,16.134,16.309,15.716,16.268
2017-09-19 18:00:00,14.509,15.442,16.761,16.132,16.387999999999998,15.718,17.340999999999998,17.472,18.232,17.076,15.599,15.929,16.009,16.183,15.653,16.205
2017-09-19 19:00:00,14.509,15.505,16.573,16.132,16.262999999999998,15.656,17.279,17.41,18.232,16.199,15.411,15.992,15.946,16.121,15.653,16.205
2017-09-19 20:00:00,14.571,15.442,16.448,16.069000000000006,16.075,15.593,17.215999999999998,17.222,18.232,15.197,15.223,15.929,15.883,15.933,15.653,16.205
2017-09-19 21:00:00,14.571,15.317,16.385,16.007,16.012999999999998,15.593,17.154,17.097,18.17,14.822,15.098,15.867,15.758,15.871,15.653,16.205
2017-09-19 22:00:00,14.571,15.254,16.197,15.880999999999998,15.887,15.53,17.090999999999998,17.034000000000002,18.107,14.696,15.035,15.867,15.633,15.746,15.653,16.205
2017-09-19 23:00:00,14.571,15.192,16.072,15.819,15.762,15.468,17.090999999999998,16.971,18.107,14.634,14.973,15.804,15.508,15.62,15.716,16.143
2017-09-20 00:00:00,14.446,15.066,15.947,15.755999999999998,15.699000000000002,15.405,16.965999999999998,16.846,18.044,13.632,14.847,15.741,15.382,15.433,15.716,16.08
2017-09-20 01:00:00,14.383,15.004,15.822,15.63,15.574000000000002,15.28,16.965999999999998,16.784000000000002,17.919,12.692,14.785,15.679,15.257,15.308,15.653,15.955
2017-09-20 02:00:00,14.383,14.941,15.759,15.505,15.511,15.217,16.904,16.721,17.857,12.442,14.722,15.679,15.132,15.245,15.653,15.893
2017-09-20 03:00:00,14.383,14.878,15.634,15.442,15.449000000000002,15.155,16.840999999999998,16.658,17.794,12.379,14.66,15.616,15.005999999999998,15.183,15.591,15.83
2017-09-20 04:00:00,14.321,14.753,15.571,15.317,15.323,15.092,16.779,16.596,17.794,12.567,14.597,15.554,14.944,15.12,15.528,15.767
2017-09-20 05:00:00,14.258,14.69,15.508,15.254,15.261,15.029000000000002,16.779,16.596,17.730999999999995,12.567,14.534,15.554,14.880999999999998,15.057,15.528,15.705
2017-09-20 06:00:00,14.195,14.628,15.446,15.129,15.198,15.029000000000002,16.715999999999998,16.533,17.669,12.692,14.472,15.491,14.819,15.057,15.466,15.642
2017-09-20 07:00:00,14.195,14.565,15.32,15.066,15.135,14.967,16.715999999999998,16.47,17.605999999999995,12.755,14.409,15.428,14.819,14.995,15.466,15.58
2017-09-20 08:00:00,14.133,14.502,15.32,15.004,15.135,14.967,16.654,16.408,17.543,13.068,14.409,15.428,14.755999999999998,14.995,15.403,15.517
2017-09-20 09:00:00,14.133,14.502,15.258,15.004,15.198,14.967,16.654,16.408,17.543,13.945,14.409,15.428,14.819,15.057,15.403,15.517
2017-09-20 10:00:00,14.195,14.439,15.32,15.129,15.511,15.092,16.654,16.47,17.605999999999995,14.759,14.409,15.491,14.944,15.183,15.403,15.642
2017-09-20 11:00:00,14.383,14.502,15.508,15.505,16.262999999999998,15.343,16.715999999999998,16.658,17.857,16.011,14.472,15.616,15.194,15.37,15.466,15.705
2017-09-20 12:00:00,14.571,14.565,15.884,15.755999999999998,16.451,15.906,16.840999999999998,17.034000000000002,18.17,18.077,14.66,15.741,15.633,15.933,15.528,15.893
2017-09-20 13:00:00,14.571,14.628,15.947,15.944,16.326,15.844,16.840999999999998,16.971,17.794,17.201,14.66,15.929,15.821,15.933,15.591,16.08
2017-09-20 14:00:00,14.697,14.69,16.072,16.069000000000006,16.137999999999998,15.844,16.840999999999998,17.034000000000002,17.605999999999995,15.51,14.66,15.867,15.821,15.933,15.653,16.205
2017-09-20 15:00:00,14.822,14.753,16.072,16.257,16.012999999999998,15.844,16.840999999999998,17.034000000000002,17.669,15.01,14.722,15.867,15.883,16.058,15.716,16.205
2017-09-20 16:00:00,14.885,14.816,16.197,16.383,16.262999999999998,15.906,16.965999999999998,17.097,17.794,16.324,15.035,15.867,16.070999999999998,16.183,15.841,16.456
2017-09-20 17:00:00,14.947,15.004,16.323,16.383,16.137999999999998,15.969,16.965999999999998,17.159000000000002,17.857,15.26,15.161,15.867,16.070999999999998,16.183,15.904000000000002,16.331
2017-09-20 18:00:00,14.947,15.004,16.197,16.195,16.012999999999998,15.844,16.904,17.034000000000002,17.730999999999995,13.882,14.973,15.804,15.946,15.996,15.904000000000002,16.205
2017-09-20 19:00:00,14.947,15.004,16.135,16.069000000000006,15.825,15.718,16.840999999999998,16.971,17.605999999999995,13.130999999999998,14.847,15.741,15.758,15.871,15.841,16.143
2017-09-20 20:00:00,14.885,14.878,15.947,15.880999999999998,15.637,15.53,16.715999999999998,16.846,17.480999999999998,12.003,14.785,15.679,15.57,15.746,15.778,16.018
2017-09-20 21:00:00,14.759,14.816,15.759,15.693,15.511,15.405,16.654,16.784000000000002,17.480999999999998,11.564,14.66,15.554,15.382,15.558,15.653,15.893
2017-09-20 22:00:00,14.634,14.69,15.571,15.505,15.386,15.343,16.528,16.658,17.355999999999998,10.875,14.597,15.491,15.257,15.37,15.591,15.767
2017-09-20 23:00:00,14.509,14.565,15.383,15.254,15.261,15.217,16.465999999999998,16.533,17.355999999999998,10.499,14.472,15.428,15.005999999999998,15.183,15.528,15.642
2017-09-21 00:00:00,14.383,14.439,15.32,15.066,15.135,15.092,16.340999999999998,16.408,17.293,9.935,14.345999999999998,15.303,14.880999999999998,15.057,15.403,15.517
2017-09-21 01:00:00,14.258,14.314,15.133,14.816,15.073,14.967,16.340999999999998,16.282,17.23,9.496,14.220999999999998,15.241,14.693,14.87,15.34,15.392
2017-09-21 02:00:00,14.07,14.189,15.007,14.628,14.947,14.841,16.278,16.157,17.105,9.246,14.095999999999998,15.178,14.505,14.745,15.153,15.204
2017-09-21 03:00:00,13.945,14.063,14.882,14.439,14.822,14.716,16.215999999999998,16.032,17.042,9.434,13.97,15.115,14.38,14.62,15.028,15.015999999999998
2017-09-21 04:00:00,13.757,13.938,14.757,14.314,14.759,14.591,16.215999999999998,15.907,16.917,9.183,13.845,15.053,14.255,14.557,14.902,14.829
2017-09-21 05:00:00,13.569,13.812,14.569,14.189,14.571,14.403,16.090999999999998,15.719,16.792,8.744,13.72,14.99,14.13,14.432,14.715,14.703
2017-09-21 06:00:00,13.38,13.687,14.443,14.001,14.383,14.277,16.028,15.593,16.667,8.18,13.532,14.927,14.004,14.307,14.527,14.515999999999998
2017-09-21 07:00:00,13.192,13.499,14.318,13.875,14.258,14.089,15.903,15.468,16.541,7.427,13.407,14.802,13.879,14.182,14.402,14.328
2017-09-21 08:00:00,13.067,13.373,14.13,13.687,14.133,13.901,15.778,15.28,16.479,7.239,13.219,14.74,13.754,13.994000000000002,14.214,14.203
2017-09-21 09:00:00,12.879,13.185,14.005,13.562,14.007,13.776,15.715,15.217,16.352999999999998,7.616,13.093,14.677,13.628,13.931,14.089,14.14
2017-09-21 10:00:00,12.816,13.122,14.13,13.624,14.133,13.713,15.59,15.092,16.291,8.807,13.031,14.614,13.566,13.931,13.964,14.078
2017-09-21 11:00:00,13.13,13.06,14.443,14.251,15.511,14.215,15.653,15.468,16.604,11.251,12.905,14.865,14.067,13.994000000000002,13.901,14.015
2017-09-21 12:00:00,13.13,12.997,14.630999999999998,14.251,15.449000000000002,15.217,15.778,15.781,16.792,17.076,13.156,15.241,14.755999999999998,15.558,13.839,14.078
2017-09-21 13:00:00,13.067,12.997,14.757,14.502,15.574000000000002,15.53,15.841,16.47,17.105,18.265,13.093,15.428,15.069,16.872,13.839,14.328
2017-09-21 14:00:00,13.13,13.122,15.07,15.066,14.822,15.656,15.778,17.097,17.293,32.765,13.281,15.616,15.946,16.309,13.964,14.578
2017-09-21 15:00:00,13.38,13.248,15.446,15.505,14.947,15.468,16.215999999999998,17.41,17.605999999999995,29.268,13.407,15.303,15.883,16.058,14.214,14.703
2017-09-21 16:00:00,13.757,13.436,15.634,15.38,15.449000000000002,15.28,16.590999999999998,16.721,17.293,23.644,13.845,15.241,15.821,16.058,14.339,14.890999999999998
2017-09-21 17:00:00,13.945,13.687,15.571,15.254,15.511,15.217,16.654,16.533,17.293,17.201,13.908,15.241,15.821,15.996,14.464,15.079
2017-09-21 18:00:00,14.007,13.812,15.508,15.129,15.135,15.28,16.528,16.282,17.480999999999998,14.884,13.908,15.303,15.695,15.808,14.527,15.204
2017-09-21 19:00:00,14.007,13.875,15.32,15.129,14.947,15.155,16.340999999999998,16.032,17.418,14.133,13.908,15.241,15.445,15.558,14.715,15.267
2017-09-21 20:00:00,13.945,13.875,15.133,15.004,14.697,14.967,16.153,15.844,17.293,12.817,13.908,15.178,15.257,15.433,14.777,15.267
2017-09-21 21:00:00,13.819,13.875,14.945,14.878,14.446,14.653,16.028,15.656,17.168,11.502,13.908,15.115,15.069,15.183,14.84,15.204
2017-09-21 22:00:00,13.757,13.812,14.757,14.628,14.258,14.403,15.966,15.593,17.105,10.374,13.845,14.99,14.755999999999998,14.807,14.777,15.079
2017-09-21 23:00:00,13.630999999999998,13.687,14.630999999999998,14.377,14.07,14.277,15.841,15.468,16.98,9.496,13.783,14.865,14.443,14.557,14.715,14.890999999999998
2017-09-22 00:00:00,13.505999999999998,13.624,14.443,14.063,13.945,14.089,15.715,15.405,16.855,8.493,13.657,14.74,14.255,14.369000000000002,14.59,14.640999999999998
2017-09-22 01:00:00,13.318,13.562,14.318,13.812,13.882,13.901,15.59,15.343,16.729,8.18,13.595,14.614,14.004,14.244000000000002,14.464,14.453
2017-09-22 02:00:00,13.13,13.436,14.13,13.624,13.819,13.776,15.465,15.28,16.541,7.866,13.469,14.489,13.816,13.994000000000002,14.277,14.203
2017-09-22 03:00:00,12.942,13.311,14.005,13.373,13.694,13.588,15.403,15.155,16.416,6.988,13.344,14.364,13.566,13.806,14.089,14.015
2017-09-22 04:00:00,12.691,13.248,13.817,13.185,13.569,13.4,15.215,15.029000000000002,16.227999999999998,6.863,13.219,14.239,13.378,13.556,13.901,13.827
2017-09-22 05:00:00,12.503,13.122,13.629,12.997,13.505999999999998,13.212,15.09,14.841,16.102999999999998,6.11,13.031,14.113,13.19,13.368,13.713,13.639
2017-09-22 06:00:00,12.252,12.934,13.441,12.872,13.380999999999998,12.961,15.027,14.653,15.915,5.734,12.843,14.050999999999998,13.002,13.243,13.526,13.514
2017-09-22 07:00:00,12.064,12.746,13.253,12.683,13.192,12.835,14.84,14.528,15.727,5.358,12.655,13.925,12.814,13.055,13.338,13.326
2017-09-22 08:00:00,11.876,12.558,13.127,12.558,13.067,12.647,14.777,14.277,15.539,5.295,12.404000000000002,13.8,12.626,12.93,13.15,13.139
2017-09-22 09:00:00,11.688,12.37,12.939,12.432,12.942,12.585,14.652,14.152,15.414,5.985,12.153,13.738,12.5,12.805,13.025,13.013
2017-09-22 10:00:00,11.625,12.182,13.002,12.495,12.879,12.585,14.59,14.027,15.351,8.368,11.965,13.8,12.5,12.805,12.837,12.951
2017-09-22 11:00:00,11.938,12.056,13.253,13.06,14.133,12.961,14.652,14.591,15.79,11.376,11.84,14.050999999999998,13.127,12.868,12.775,12.888
2017-09-22 12:00:00,11.938,11.993,13.503,13.122,13.819,13.838,14.902,15.092,16.604,18.14,12.028,14.364,13.691,14.369000000000002,12.775,12.951
2017-09-22 13:00:00,12.001,11.993,13.817,13.562,14.634,14.34,14.965,15.593,17.105,20.079,11.965,14.489,14.13,15.871,12.775,13.201
2017-09-22 14:00:00,12.189,12.056,14.067,14.189,14.133,14.841,15.153,15.155,16.102999999999998,37.07,12.216,14.300999999999998,15.257,15.433,12.9,13.514
2017-09-22 15:00:00,12.44,12.182,14.505999999999998,14.628,14.07,14.528,15.528,16.032,16.102999999999998,32.577,12.467,14.614,15.194,15.308,13.213,13.639
2017-09-22 16:00:00,12.754,12.495,14.694,14.628,14.446,14.215,15.528,15.155,15.978,28.519,13.031,14.614,15.069,15.245,13.275,13.827
2017-09-22 17:00:00,13.004,12.809,14.630999999999998,14.502,14.446,14.215,15.653,15.029000000000002,15.79,17.827,13.281,14.489,15.005999999999998,15.183,13.463,14.015
2017-09-22 18:00:00,13.13,13.185,14.505999999999998,14.314,14.258,14.277,15.528,14.967,16.166,15.26,13.344,14.489,14.880999999999998,14.932,13.588,14.265
2017-09-22 19:00:00,13.192,13.248,14.443,14.314,14.07,14.215,15.403,14.841,16.227999999999998,13.569,13.219,14.489,14.630999999999998,14.62,13.713,14.390999999999998
2017-09-22 20:00:00,13.13,13.185,14.255,14.189,13.882,14.152,15.215,14.716,16.102999999999998,12.191,13.093,14.425999999999998,14.317,14.244000000000002,13.839,14.328
2017-09-22 21:00:00,13.067,13.122,14.005,14.063,13.630999999999998,14.027,15.09,14.591,16.04,10.875,13.031,14.300999999999998,13.942,13.931,13.839,14.203
2017-09-22 22:00:00,13.004,12.997,13.817,13.812,13.443,13.838,15.027,14.528,15.915,9.872,12.968,14.175999999999998,13.691,13.744000000000002,13.839,14.078
2017-09-22 23:00:00,12.879,12.872,13.629,13.624,13.318,13.713,14.902,14.465,15.852,9.183,12.843,14.050999999999998,13.503,13.618,13.776,13.952
2017-09-23 00:00:00,12.816,12.809,13.441,13.373,13.13,13.525,14.84,14.465,15.727,8.619,12.78,13.925,13.315,13.493,13.651,13.765
2017-09-23 01:00:00,12.628,12.683,13.315,13.122,13.067,13.337,14.715,14.465,15.602,8.243,12.717,13.738,13.19,13.368,13.526,13.577
2017-09-23 02:00:00,12.503,12.558,13.19,12.934,12.942,13.149,14.59,14.403,15.476,7.678,12.592,13.612,13.064,13.243,13.4,13.389
2017-09-23 03:00:00,12.315,12.495,13.065,12.683,12.879,12.961,14.527,14.277,15.351,7.114,12.467,13.487,12.876,13.118,13.275,13.201
2017-09-23 04:00:00,12.127,12.37,12.939,12.495,12.754,12.773,14.402,14.215,15.226,6.738,12.404000000000002,13.362,12.751,12.93,13.088,13.013
2017-09-23 05:00:00,11.938,12.307,12.751,12.37,12.691,12.522,14.277,14.089,15.038,6.299,12.216,13.299,12.626,12.805,12.9,12.826
2017-09-23 06:00:00,11.75,12.182,12.626,12.182,12.566,12.334,14.152,13.901,14.912,6.11,12.091,13.174,12.438,12.68,12.712,12.7
2017-09-23 07:00:00,11.562,12.056,12.438,12.056,12.503,12.209,14.089,13.776,14.724,6.11,11.965,13.111,12.312,12.492,12.524,12.513
2017-09-23 08:00:00,11.374,11.868,12.313,11.931,12.377,12.02,13.964,13.588,14.599,5.86,11.777,13.049,12.187,12.367,12.399,12.387
2017-09-23 09:00:00,11.249,11.742,12.187,11.868,12.252,11.958,13.902,13.463,14.474,6.926,11.652,12.986,12.062,12.304,12.274,12.262
2017-09-23 10:00:00,11.186,11.68,12.25,11.993,12.252,11.958,13.902,13.4,14.474,8.995,11.527,13.049,12.062,12.304,12.149,12.2
2017-09-23 11:00:00,11.5,11.554,12.563,12.495,13.630999999999998,12.397,13.964,14.027,14.912,12.066,11.401,13.362,12.5,12.43,12.086,12.137
2017-09-23 12:00:00,11.562,11.491,12.751,12.558,13.318,13.274,14.152,14.653,15.476,19.704,11.652,13.738,13.064,13.931,12.086,12.262
2017-09-23 13:00:00,11.625,11.554,13.065,12.934,14.07,13.901,14.277,15.217,15.288,22.081,11.527,13.988,13.691,15.183,12.086,12.513
2017-09-23 14:00:00,11.75,11.68,13.691,13.499,13.630999999999998,14.152,14.402,15.844,15.602,38.753,11.715,14.113,14.630999999999998,14.745,12.211,12.763
2017-09-23 15:00:00,11.938,11.805,13.629,14.001,13.505999999999998,13.964,15.027,16.22,15.915,37.569,11.965,13.863,14.568,14.62,12.399,12.888
2017-09-23 16:00:00,12.252,11.993,13.942,14.189,14.321,13.901,15.278,15.405,15.727,35.51,12.78,13.925,14.505,14.745,12.587,13.076
2017-09-23 17:00:00,12.565,12.495,14.13,14.189,14.258,13.901,15.34,15.217,15.852,19.641,13.281,13.925,14.568,14.682,12.712,13.326
2017-09-23 18:00:00,12.816,12.934,14.067,14.063,13.945,14.027,15.09,15.092,16.227999999999998,16.7,13.219,13.925,14.443,14.494000000000002,12.9,13.577
2017-09-23 19:00:00,12.879,13.06,14.005,14.063,13.630999999999998,14.027,15.153,14.841,16.166,14.884,13.093,13.925,14.255,14.244000000000002,13.025,13.827
2017-09-23 20:00:00,12.879,13.06,13.942,14.001,13.443,13.901,15.027,14.653,16.04,13.757,13.031,13.863,14.067,14.182,13.15,13.827
2017-09-23 21:00:00,12.879,12.997,13.754,13.875,13.255,13.713,14.84,14.591,15.978,12.504,12.968,13.863,13.942,13.931,13.275,13.765
2017-09-23 22:00:00,12.879,12.934,13.566,13.687,13.067,13.525,14.715,14.591,15.915,11.69,12.905,13.738,13.691,13.744000000000002,13.338,13.702
2017-09-23 23:00:00,12.816,12.872,13.378,13.499,12.942,13.4,14.652,14.653,15.852,10.812,12.78,13.675,13.503,13.556,13.338,13.577
2017-09-24 00:00:00,12.691,12.746,13.253,13.248,12.816,13.337,14.527,14.653,15.79,9.872,12.655,13.612,13.315,13.431,13.275,13.514
2017-09-24 01:00:00,12.628,12.621,13.127,12.997,12.691,13.212,14.402,14.653,15.664,9.371,12.655,13.487,13.19,13.306,13.15,13.389
2017-09-24 02:00:00,12.503,12.558,13.065,12.809,12.628,13.024,14.339,14.591,15.476,8.807,12.592,13.362,13.002,13.181,13.025,13.201
2017-09-24 03:00:00,12.377,12.495,12.939,12.621,12.566,12.898,14.214,14.528,15.288,8.556000000000001,12.467,13.237,12.876,13.055,12.962,13.076
2017-09-24 04:00:00,12.189,12.432,12.814,12.432,12.503,12.71,14.152,14.403,15.163,8.243,12.404000000000002,13.174,12.751,12.868,12.9,12.951
2017-09-24 05:00:00,12.064,12.307,12.689,12.244000000000002,12.44,12.522,14.089,14.277,15.038,7.553,12.279000000000002,13.049,12.563,12.743,12.775,12.826
2017-09-24 06:00:00,11.876,12.244000000000002,12.563,12.119000000000002,12.377,12.397,14.027,14.152,14.85,7.49,12.153,12.923,12.438,12.617,12.649,12.638
2017-09-24 07:00:00,11.688,12.119000000000002,12.438,11.993,12.315,12.209,13.902,14.027,14.724,6.863,12.028,12.861,12.312,12.492,12.524,12.513
2017-09-24 08:00:00,11.562,11.993,12.313,11.868,12.252,12.083,13.839,13.901,14.662,7.114,11.903,12.798,12.187,12.367,12.399,12.387
2017-09-24 09:00:00,11.437,11.868,12.187,11.805,12.189,11.958,13.839,13.776,14.536,7.741,11.84,12.735,12.124,12.304,12.274,12.325
2017-09-24 10:00:00,11.374,11.805,12.25,11.931,12.252,11.958,13.839,13.776,14.599,9.935,11.715,12.861,12.124,12.304,12.211,12.262
2017-09-24 11:00:00,11.625,11.742,12.563,12.432,13.505999999999998,12.397,13.964,14.34,15.038,13.505999999999998,11.715,13.174,12.688,12.43,12.149,12.262
2017-09-24 12:00:00,11.75,11.742,12.751,12.495,13.380999999999998,13.149,14.214,14.967,15.727,19.141,11.903,13.55,13.064,13.869000000000002,12.149,12.262
2017-09-24 13:00:00,11.75,11.868,13.002,12.809,14.133,13.901,14.402,15.593,16.667,22.269,11.903,13.738,13.691,15.245,12.149,12.513
2017-09-24 14:00:00,11.876,11.931,13.503,13.436,13.757,14.027,14.527,16.094,16.166,37.07,12.153,13.8,14.630999999999998,14.87,12.274,12.826
2017-09-24 15:00:00,12.127,12.119000000000002,13.942,14.001,13.945,14.089,14.965,16.345,15.79,36.571,12.279000000000002,13.925,14.693,14.745,12.587,12.951
2017-09-24 16:00:00,12.377,12.307,14.13,14.314,14.321,13.964,15.278,15.656,15.602,34.075,12.843,13.8,14.693,14.87,12.712,13.201
2017-09-24 17:00:00,12.754,12.746,14.255,14.439,14.634,14.089,15.528,15.844,16.227999999999998,22.269,13.407,14.113,14.819,14.932,12.775,13.514
2017-09-24 18:00:00,13.004,13.06,14.255,14.377,14.195,14.215,15.528,15.593,16.479,19.016,13.469,14.175999999999998,14.755999999999998,14.932,12.962,13.827
2017-09-24 19:00:00,13.192,13.248,14.255,14.377,13.882,14.152,15.34,15.343,16.416,16.637,13.469,14.175999999999998,14.693,14.682,13.213,14.015
2017-09-24 20:00:00,13.192,13.311,14.193,14.377,13.630999999999998,14.089,15.278,15.155,16.352999999999998,14.696,13.407,14.175999999999998,14.443,14.369000000000002,13.4,14.078
2017-09-24 21:00:00,13.192,13.311,14.005,14.251,13.505999999999998,13.964,15.153,15.092,16.291,13.632,13.344,14.113,14.192,14.182,13.526,14.078
2017-09-24 22:00:00,13.192,13.311,13.817,14.063,13.318,13.776,14.965,15.029000000000002,16.227999999999998,12.504,13.219,14.050999999999998,13.942,13.931,13.526,13.952
2017-09-24 23:00:00,13.13,13.185,13.629,13.812,13.192,13.588,14.84,15.029000000000002,16.166,11.878,13.156,13.925,13.691,13.744000000000002,13.526,13.89
2017-09-25 00:00:00,13.067,13.122,13.503,13.624,13.067,13.462,14.777,15.029000000000002,16.102999999999998,10.875,12.968,13.863,13.503,13.618,13.526,13.702
2017-09-25 01:00:00,12.942,12.997,13.378,13.373,12.942,13.337,14.715,15.029000000000002,15.978,10.311,12.843,13.738,13.378,13.493,13.463,13.577
2017-09-25 02:00:00,12.816,12.872,13.253,13.122,12.879,13.212,14.59,14.967,15.852,9.872,12.78,13.55,13.252,13.368,13.338,13.452
2017-09-25 03:00:00,12.691,12.809,13.127,12.934,12.754,13.086,14.527,14.904000000000002,15.727,9.246,12.78,13.424,13.127,13.243,13.213,13.264
2017-09-25 04:00:00,12.565,12.683,13.002,12.746,12.691,12.898,14.402,14.779000000000002,15.539,8.807,12.717,13.299,13.002,13.118,13.088,13.139
2017-09-25 05:00:00,12.377,12.621,12.877,12.558,12.628,12.773,14.339,14.653,15.414,8.556000000000001,12.592,13.174,12.876,12.993,12.962,13.013
2017-09-25 06:00:00,12.252,12.495,12.751,12.432,12.566,12.585,14.277,14.528,15.226,8.243,12.467,13.049,12.688,12.868,12.775,12.888
2017-09-25 07:00:00,12.064,12.432,12.626,12.307,12.503,12.459,14.214,14.34,15.1,7.9289999999999985,12.341,12.986,12.563,12.68,12.712,12.763
2017-09-25 08:00:00,11.876,12.307,12.501,12.119000000000002,12.44,12.271,14.152,14.215,14.975,7.8039999999999985,12.216,12.861,12.438,12.617,12.587,12.638
2017-09-25 09:00:00,11.75,12.244000000000002,12.438,12.056,12.44,12.146,14.089,14.089,14.912,8.619,12.091,12.861,12.375,12.492,12.462,12.575
2017-09-25 10:00:00,11.75,12.119000000000002,12.501,12.182,12.44,12.146,14.089,14.089,14.912,11.0,12.028,12.923,12.375,12.555,12.399,12.45
2017-09-25 11:00:00,12.001,12.056,12.751,12.683,13.945,12.647,14.214,14.716,15.351,14.321,12.028,13.299,12.876,12.68,12.399,12.45
